roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
1,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
7226,LAW 201,HIMS/04/13/0339,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7227,LAW 201,HIMS/04/13/0344,MANAGEMENT,200,1,2013/2014,18,27,9,1,66,0
7228,LAW 201,HIMS/04/13/0347,MANAGEMENT,200,1,2013/2014,11,38,9.8,1,57,0
7229,LAW 201,HIMS/04/13/0349,MANAGEMENT,200,1,2013/2014,20,63,16.6,1,63,0
7230,LAW 201,HIMS/04/13/0350,MANAGEMENT,200,1,2013/2014,15,48,12.6,1,76,0
7231,LAW 201,HIMS/04/13/0354,MANAGEMENT,200,1,2013/2014,11,45,11.2,1,56,0
7232,LAW 201,HIMS/04/13/0357,MANAGEMENT,200,1,2013/2014,18,40,11.6,1,62,0
7233,LAW 201,HIMS/04/13/0361,MANAGEMENT,200,1,2013/2014,16,45,12.2,1,56,0
7234,LAW 201,HIMS/04/13/0363,MANAGEMENT,200,1,2013/2014,16,49,13,1,51,0
7235,LAW 201,HIMS/04/13/0370,MANAGEMENT,200,1,2013/2014,17,34,10.2,1,50,0
7236,LAW 201,HIMS/04/13/0373,MANAGEMENT,200,1,2013/2014,20,37,11.4,1,83,0
7237,LAW 201,HIMS/04/13/0374,MANAGEMENT,200,1,2013/2014,18,59,15.4,1,63,0
7238,LAW 201,HIMS/04/13/0375,MANAGEMENT,200,1,2013/2014,10,29,7.8,1,43,0
7239,LAW 201,HIMS/04/13/0378,MANAGEMENT,200,1,2013/2014,15,28,8.6,1,63,0
7240,LAW 201,HIMS/04/13/0379,MANAGEMENT,200,1,2013/2014,13,38,10.2,1,65,0
7241,LAW 201,HIMS/04/13/0381,MANAGEMENT,200,1,2013/2014,11,39,10,1,48,0
7242,LAW 201,HIMS/04/13/0383,MANAGEMENT,200,1,2013/2014,17,34,10.2,1,45,0
7243,LAW 201,HIMS/04/13/0393,MANAGEMENT,200,1,2013/2014,15,38,10.6,1,45,0
7244,LAW 201,HIMS/04/13/0396,MANAGEMENT,200,1,2013/2014,17,49,13.2,1,60,0
7245,LAW 201,HIMS/04/13/0398,MANAGEMENT,200,1,2013/2014,14,48,12.4,1,54,0
7246,LAW 201,HIMS/04/13/0404,MANAGEMENT,200,1,2013/2014,17,28,9,1,59,0
7247,LAW 201,HIMS/04/13/0405,MANAGEMENT,200,1,2013/2014,19,40,11.8,1,61,0
7248,LAW 201,HIMS/04/13/0409,MANAGEMENT,200,1,2013/2014,15,31,9.2,1,52,0
7249,LAW 201,HIMS/04/13/0410,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7250,LAW 201,HIMS/04/13/0411,MANAGEMENT,200,1,2013/2014,17,19,7.2,1,0,0
7251,LAW 201,HIMS/04/13/0415,MANAGEMENT,200,1,2013/2014,11,,2.2,1,17,0
7252,LAW 201,HIMS/04/13/0419,MANAGEMENT,200,1,2013/2014,19,56,15,1,57,0
7253,LAW 201,HIMS/04/13/0426,MANAGEMENT,200,1,2013/2014,8,21,5.8,1,42,0
7254,LAW 201,HIMS/04/13/0427,MANAGEMENT,200,1,2013/2014,14,49,12.6,1,56,0
7255,LAW 201,HIMS/04/13/0428,MANAGEMENT,200,1,2013/2014,21,49,14,1,61,0
7256,LAW 201,HIMS/04/13/0429,MANAGEMENT,200,1,2013/2014,12,25,7.4,1,46,0
7257,LAW 201,HIMS/04/13/0439,MANAGEMENT,200,1,2013/2014,11,26,7.4,1,57,0
7258,LAW 201,HIMS/04/13/0440,MANAGEMENT,200,1,2013/2014,23,61,16.8,1,68,0
7259,LAW 201,HIMS/04/13/0444,MANAGEMENT,200,1,2013/2014,23,51,14.8,1,56,0
7260,LAW 201,HIMS/04/13/0445,MANAGEMENT,200,1,2013/2014,10,40,10,1,51,0
7261,LAW 201,HIMS/04/13/0449,MANAGEMENT,200,1,2013/2014,11,40,10.2,1,50,0
7262,LAW 201,HIMS/04/13/0451,MANAGEMENT,200,1,2013/2014,17,42,11.8,1,45,0
7263,LAW 201,HIMS/04/13/0453,MANAGEMENT,200,1,2013/2014,19,47,13.2,1,49,0
7264,LAW 201,HIMS/04/13/0454,MANAGEMENT,200,1,2013/2014,11,41,10.4,1,57,0
7265,LAW 201,HIMS/04/13/0456,MANAGEMENT,200,1,2013/2014,13,43,11.2,1,48,0
7266,LAW 201,HIMS/04/13/0458,MANAGEMENT,200,1,2013/2014,14,26,8,1,36,0
7267,LAW 201,HIMS/04/13/0465,MANAGEMENT,200,1,2013/2014,15,36,10.2,1,44,0
7268,LAW 201,HIMS/04/13/0468,MANAGEMENT,200,1,2013/2014,22,36,11.6,1,52,0
7269,LAW 201,HIMS/04/13/0473,MANAGEMENT,200,1,2013/2014,20,43,12.6,1,43,0
7270,LAW 201,HIMS/04/13/0477,MANAGEMENT,200,1,2013/2014,16,30,9.2,1,25,0
7271,LAW 201,HIMS/04/13/0484,MANAGEMENT,200,1,2013/2014,9,33,8.4,1,50,0
7272,LAW 201,HIMS/04/13/0489,MANAGEMENT,200,1,2013/2014,13,49,12.4,1,65,0
7273,LAW 201,HIMS/04/13/0491,MANAGEMENT,200,1,2013/2014,17,46,12.6,1,54,0
7274,LAW 201,HIMS/04/13/0492,MANAGEMENT,200,1,2013/2014,8,,1.6,1,0,0
7275,LAW 201,HIMS/04/13/0494,MANAGEMENT,200,1,2013/2014,12,,2.4,1,71,0
7276,LAW 201,HIMS/04/13/0495,MANAGEMENT,200,1,2013/2014,16,26,8.4,1,58,0
7277,LAW 201,HIMS/04/13/0497,MANAGEMENT,200,1,2013/2014,11,46,11.4,1,50,0
7278,LAW 201,HIMS/04/13/0499,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7279,LAW 201,HIMS/04/13/0501,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7280,LAW 201,HIMS/04/13/0507,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7281,LAW 201,HIMS/04/13/0179,MANAGEMENT,200,1,2013/2014,26,37,12.6,1,60,0
7282,LAW 201,HIMS/04/13/0309,MANAGEMENT,200,1,2013/2014,27,61,17.6,1,41,0
7283,LAW 201,HIMS/04/13/0314,MANAGEMENT,200,1,2013/2014,13,28,8.2,1,73,0
7284,LAW 201,HIMS/04/13/0480,MANAGEMENT,200,1,2013/2014,14,22,7.2,1,51,0
7285,LAW 201,HIMS/04/13/0496,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7286,LAW 201,HIMS/04/13/0021,MANAGEMENT,200,1,2013/2014,,,0,1,58,0
7287,LAW 201,HIMS/04/13/0483,MANAGEMENT,200,1,2013/2014,15,49,12.8,1,71,0
7288,LAW 201,HIMS/04/13/0210,MANAGEMENT,200,1,2013/2014,18,50,13.6,1,58,0
7289,LAW 201,HIMS/04/14/0376,MANAGEMENT,200,1,2013/2014,12,43,11,1,62,0
7290,LAW 201,HIMS/04/14/0189,MANAGEMENT,200,1,2013/2014,14,53,13.4,1,52,0
7291,LAW 201,HIMS/04/14/0311,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7292,LAW 201,HIMS/04/14/0179,MANAGEMENT,200,1,2013/2014,10,37,9.4,1,60,0
7293,LAW 201,HIMS/04/14/0205,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7294,LAW 201,HIMS/04/14/0165,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7295,LAW 201,HIMS/04/14/0177,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7296,LAW 201,HIMS/04/14/0292,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7297,LAW 201,HIMS/04/14/0521,MANAGEMENT,200,1,2013/2014,,,0,1,0,0
7298,,,,200,,,,,,,,
7299,,,,200,,,,,,,,
7300,MGT 204,HIMS/04/13/0007,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7301,MGT 204,HIMS/04/13/0009,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7302,MGT 204,HIMS/04/13/0010,MANAGEMENT,200,2,2013/2014,14,38,,2,0,0
7303,MGT 204,HIMS/04/13/0013,MANAGEMENT,200,2,2013/2014,18,37,,2,0,0
7304,MGT 204,HIMS/04/13/0018,MANAGEMENT,200,2,2013/2014,,,F,2,0,0
7305,MGT 204,HIMS/04/13/0025,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7306,MGT 204,HIMS/04/13/0026,MANAGEMENT,200,2,2013/2014,20,41,24.4,2,0,0
7307,MGT 204,HIMS/04/13/0028,MANAGEMENT,200,2,2013/2014,20,37,22.8,2,0,0
7308,MGT 204,HIMS/04/13/0032,MANAGEMENT,200,2,2013/2014,12,37,19.6,2,0,0
7309,MGT 204,HIMS/04/13/0034,MANAGEMENT,200,2,2013/2014,14,32,18.4,2,0,0
7310,MGT 204,HIMS/04/13/0042,MANAGEMENT,200,2,2013/2014,20,57,30.8,2,0,0
7311,MGT 204,HIMS/04/13/0049,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7312,MGT 204,HIMS/04/13/0050,MANAGEMENT,200,2,2013/2014,20,42,24.8,2,0,0
7313,MGT 204,HIMS/04/13/0057,MANAGEMENT,200,2,2013/2014,24,41,26,2,0,0
7314,MGT 204,HIMS/04/13/0061,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7315,MGT 204,HIMS/04/13/0062,MANAGEMENT,200,2,2013/2014,19,50,27.6,2,0,0
7316,MGT 204,HIMS/04/13/0079,MANAGEMENT,200,2,2013/2014,22,29,20.4,2,0,0
7317,MGT 204,HIMS/04/13/0082,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7318,MGT 204,HIMS/04/13/0087,MANAGEMENT,200,2,2013/2014,18,30,19.2,2,0,0
7319,MGT 204,HIMS/04/13/0092,MANAGEMENT,200,2,2013/2014,21,21,16.8,2,0,0
7320,MGT 204,HIMS/04/13/0096,MANAGEMENT,200,2,2013/2014,12,43,22,2,0,0
7321,MGT 204,HIMS/04/13/0105,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7322,MGT 204,HIMS/04/13/0106,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7323,MGT 204,HIMS/04/13/0107,MANAGEMENT,200,2,2013/2014,14,46,24,2,0,0
7324,MGT 204,HIMS/04/13/0110,MANAGEMENT,200,2,2013/2014,20,46,26.4,2,0,0
7325,MGT 204,HIMS/04/13/0112,MANAGEMENT,200,2,2013/2014,15,48,25.2,2,0,0
7326,MGT 204,HIMS/04/13/0114,MANAGEMENT,200,2,2013/2014,16,52,27.2,2,0,0
7327,MGT 204,HIMS/04/13/0116,MANAGEMENT,200,2,2013/2014,18,26,17.6,2,0,0
7328,MGT 204,HIMS/04/13/0119,MANAGEMENT,200,2,2013/2014,18,45,25.2,2,0,0
7329,MGT 204,HIMS/04/13/0127,MANAGEMENT,200,2,2013/2014,21,34,22,2,0,0
7330,MGT 204,HIMS/04/13/0133,MANAGEMENT,200,2,2013/2014,18,46,25.6,2,0,0
7331,MGT 204,HIMS/04/13/0134,MANAGEMENT,200,2,2013/2014,18,34,20.8,2,0,0
7332,MGT 204,HIMS/04/13/0135,MANAGEMENT,200,2,2013/2014,21,36,22.8,2,0,0
7333,MGT 204,HIMS/04/13/0137,MANAGEMENT,200,2,2013/2014,19,27,18.4,2,0,0
7334,MGT 204,HIMS/04/13/0142,MANAGEMENT,200,2,2013/2014,19,32,20.4,2,0,0
7335,MGT 204,HIMS/04/13/0157,MANAGEMENT,200,2,2013/2014,19,38,22.8,2,0,0
7336,MGT 204,HIMS/04/13/0159,MANAGEMENT,200,2,2013/2014,15,37,20.8,2,0,0
7337,MGT 204,HIMS/04/13/0162,MANAGEMENT,200,2,2013/2014,18,27,18,2,0,0
7338,MGT 204,HIMS/04/13/0164,MANAGEMENT,200,2,2013/2014,18,29,18.8,2,0,0
7339,MGT 204,HIMS/04/13/0165,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7340,MGT 204,HIMS/04/13/0168,MANAGEMENT,200,2,2013/2014,16,11,10.8,2,0,0
7341,MGT 204,HIMS/04/13/0170,MANAGEMENT,200,2,2013/2014,20,25,18,2,0,0
7342,MGT 204,HIMS/04/13/0178,MANAGEMENT,200,2,2013/2014,20,44,25.6,2,0,0
7343,MGT 204,HIMS/04/13/0182,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7344,MGT 204,HIMS/04/13/0185,MANAGEMENT,200,2,2013/2014,16,5,8.4,2,0,0
7345,MGT 204,HIMS/04/13/0191,MANAGEMENT,200,2,2013/2014,19,36,22,2,0,0
7346,MGT 204,HIMS/04/13/0197,MANAGEMENT,200,2,2013/2014,20,41,24.4,2,0,0
7347,MGT 204,HIMS/04/13/0201,MANAGEMENT,200,2,2013/2014,17,17,13.6,2,0,0
7348,MGT 204,HIMS/04/13/0218,MANAGEMENT,200,2,2013/2014,20,40,24,2,0,0
7349,MGT 204,HIMS/04/13/0219,MANAGEMENT,200,2,2013/2014,18,47,26,2,0,0
7350,MGT 204,HIMS/04/13/0220,MANAGEMENT,200,2,2013/2014,19,39,23.2,2,0,0
7351,MGT 204,HIMS/04/13/0223,MANAGEMENT,200,2,2013/2014,16,16,12.8,2,0,0
7352,MGT 204,HIMS/04/13/0224,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7353,MGT 204,HIMS/04/13/0229,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7354,MGT 204,HIMS/04/13/0230,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7355,MGT 204,HIMS/04/13/0231,MANAGEMENT,200,2,2013/2014,17,41,23.2,2,0,0
7356,MGT 204,HIMS/04/13/0238,MANAGEMENT,200,2,2013/2014,17,37,21.6,2,0,0
7357,MGT 204,HIMS/04/13/0242,MANAGEMENT,200,2,2013/2014,20,40,24,2,0,0
7358,MGT 204,HIMS/04/13/0243,MANAGEMENT,200,2,2013/2014,18,27,18,2,0,0
7359,MGT 204,HIMS/04/13/0245,MANAGEMENT,200,2,2013/2014,15,,6,2,0,0
7360,MGT 204,HIMS/04/13/0247,MANAGEMENT,200,2,2013/2014,18,39,22.8,2,0,0
7361,MGT 204,HIMS/04/13/0250,MANAGEMENT,200,2,2013/2014,22,52,29.6,2,0,0
7362,MGT 204,HIMS/04/13/0251,MANAGEMENT,200,2,2013/2014,20,43,25.2,2,0,0
7363,MGT 204,HIMS/04/13/0257,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7364,MGT 204,HIMS/04/13/0262,MANAGEMENT,200,2,2013/2014,18,37,22,2,0,0
7365,MGT 204,HIMS/04/13/0264,MANAGEMENT,200,2,2013/2014,18,35,21.2,2,0,0
7366,MGT 204,HIMS/04/13/0267,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7367,MGT 204,HIMS/04/13/0268,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7368,MGT 204,HIMS/04/13/0272,MANAGEMENT,200,2,2013/2014,21,38,23.6,2,0,0
7369,MGT 204,HIMS/04/13/0273,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7370,MGT 204,HIMS/04/13/0275,MANAGEMENT,200,2,2013/2014,18,51,27.6,2,0,0
7371,MGT 204,HIMS/04/13/0276,MANAGEMENT,200,2,2013/2014,11,10,8.4,2,0,0
7372,MGT 204,HIMS/04/13/0288,MANAGEMENT,200,2,2013/2014,16,26,16.8,2,0,0
7373,MGT 204,HIMS/04/13/0290,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7374,MGT 204,HIMS/04/13/0295,MANAGEMENT,200,2,2013/2014,15,22,14.8,2,0,0
7375,MGT 204,HIMS/04/13/0300,MANAGEMENT,200,2,2013/2014,18,44,24.8,2,0,0
7376,MGT 204,HIMS/04/13/0301,MANAGEMENT,200,2,2013/2014,14,46,24,2,0,0
7377,MGT 204,HIMS/04/13/0306,MANAGEMENT,200,2,2013/2014,15,8,9.2,2,0,0
7378,MGT 204,HIMS/04/13/0310,MANAGEMENT,200,2,2013/2014,23,44,26.8,2,0,0
7379,MGT 204,HIMS/04/13/0316,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7380,MGT 204,HIMS/04/13/0317,MANAGEMENT,200,2,2013/2014,21,44,26,2,0,0
7381,MGT 204,HIMS/04/13/0320,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7382,MGT 204,HIMS/04/13/0321,MANAGEMENT,200,2,2013/2014,15,48,25.2,2,0,0
7383,MGT 204,HIMS/04/13/0324,MANAGEMENT,200,2,2013/2014,17,36,21.2,2,0,0
7384,MGT 204,HIMS/04/13/0326,MANAGEMENT,200,2,2013/2014,22,38,24,2,0,0
7385,MGT 204,HIMS/04/13/0327,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7386,MGT 204,HIMS/04/13/0328,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7387,MGT 204,HIMS/04/13/0329,MANAGEMENT,200,2,2013/2014,20,55,30,2,0,0
7388,MGT 204,HIMS/04/13/0330,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7389,MGT 204,HIMS/04/13/0331,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7390,MGT 204,HIMS/04/13/0333,MANAGEMENT,200,2,2013/2014,19,33,20.8,2,0,0
7391,MGT 204,HIMS/04/13/0335,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7392,MGT 204,HIMS/04/13/0338,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7393,MGT 204,HIMS/04/13/0339,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7394,MGT 204,HIMS/04/13/0344,MANAGEMENT,200,2,2013/2014,18,36,21.6,2,0,0
7395,MGT 204,HIMS/04/13/0347,MANAGEMENT,200,2,2013/2014,18,32,20,2,0,0
7396,MGT 204,HIMS/04/13/0349,MANAGEMENT,200,2,2013/2014,25,57,32.8,2,0,0
7397,MGT 204,HIMS/04/13/0350,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7398,MGT 204,HIMS/04/13/0354,MANAGEMENT,200,2,2013/2014,20,49,27.6,2,0,0
7399,MGT 204,HIMS/04/13/0357,MANAGEMENT,200,2,2013/2014,20,47,26.8,2,0,0
7400,MGT 204,HIMS/04/13/0361,MANAGEMENT,200,2,2013/2014,19,37,22.4,2,0,0
7401,MGT 204,HIMS/04/13/0363,MANAGEMENT,200,2,2013/2014,18,42,24,2,0,0
7402,MGT 204,HIMS/04/13/0370,MANAGEMENT,200,2,2013/2014,19,40,23.6,2,0,0
7403,MGT 204,HIMS/04/13/0373,MANAGEMENT,200,2,2013/2014,20,46,26.4,2,0,0
7404,MGT 204,HIMS/04/13/0374,MANAGEMENT,200,2,2013/2014,18,26,17.6,2,0,0
7405,MGT 204,HIMS/04/13/0375,MANAGEMENT,200,2,2013/2014,16,22,15.2,2,0,0
7406,MGT 204,HIMS/04/13/0378,MANAGEMENT,200,2,2013/2014,15,32,18.8,2,0,0
7407,MGT 204,HIMS/04/13/0379,MANAGEMENT,200,2,2013/2014,15,38,21.2,2,0,0
7408,MGT 204,HIMS/04/13/0381,MANAGEMENT,200,2,2013/2014,22,38,24,2,0,0
7409,MGT 204,HIMS/04/13/0383,MANAGEMENT,200,2,2013/2014,19,38,22.8,2,0,0
7410,MGT 204,HIMS/04/13/0393,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7411,MGT 204,HIMS/04/13/0396,MANAGEMENT,200,2,2013/2014,18,34,20.8,2,0,0
7412,MGT 204,HIMS/04/13/0398,MANAGEMENT,200,2,2013/2014,17,40,22.8,2,0,0
7413,MGT 204,HIMS/04/13/0404,MANAGEMENT,200,2,2013/2014,15,42,22.8,2,0,0
7414,MGT 204,HIMS/04/13/0405,MANAGEMENT,200,2,2013/2014,18,50,27.2,2,0,0
7415,MGT 204,HIMS/04/13/0409,MANAGEMENT,200,2,2013/2014,18,36,21.6,2,0,0
7416,MGT 204,HIMS/04/13/0410,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7417,MGT 204,HIMS/04/13/0411,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7418,MGT 204,HIMS/04/13/0415,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7419,MGT 204,HIMS/04/13/0419,MANAGEMENT,200,2,2013/2014,20,47,26.8,2,0,0
7420,MGT 204,HIMS/04/13/0426,MANAGEMENT,200,2,2013/2014,9,37,18.4,2,0,0
7421,MGT 204,HIMS/04/13/0427,MANAGEMENT,200,2,2013/2014,10,42,20.8,2,0,0
7422,MGT 204,HIMS/04/13/0428,MANAGEMENT,200,2,2013/2014,14,37,20.4,2,0,0
7423,MGT 204,HIMS/04/13/0429,MANAGEMENT,200,2,2013/2014,13,38,20.4,2,0,0
7424,MGT 204,HIMS/04/13/0439,MANAGEMENT,200,2,2013/2014,16,37,21.2,2,0,0
7425,MGT 204,HIMS/04/13/0440,MANAGEMENT,200,2,2013/2014,19,50,27.6,2,0,0
7426,MGT 204,HIMS/04/13/0444,MANAGEMENT,200,2,2013/2014,14,36,20,2,0,0
7427,MGT 204,HIMS/04/13/0445,MANAGEMENT,200,2,2013/2014,16,39,22,2,0,0
7428,MGT 204,HIMS/04/13/0449,MANAGEMENT,200,2,2013/2014,13,41,21.6,2,0,0
7429,MGT 204,HIMS/04/13/0451,MANAGEMENT,200,2,2013/2014,22,47,27.6,2,0,0
7430,MGT 204,HIMS/04/13/0453,MANAGEMENT,200,2,2013/2014,21,52,29.2,2,0,0
7431,MGT 204,HIMS/04/13/0454,MANAGEMENT,200,2,2013/2014,11,39,20,2,0,0
7432,MGT 204,HIMS/04/13/0456,MANAGEMENT,200,2,2013/2014,14,46,24,2,0,0
7433,MGT 204,HIMS/04/13/0458,MANAGEMENT,200,2,2013/2014,18,45,25.2,2,0,0
7434,MGT 204,HIMS/04/13/0465,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7435,MGT 204,HIMS/04/13/0468,MANAGEMENT,200,2,2013/2014,13,44,22.8,2,0,0
7436,MGT 204,HIMS/04/13/0473,MANAGEMENT,200,2,2013/2014,19,45,25.6,2,0,0
7437,MGT 204,HIMS/04/13/0477,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7438,MGT 204,HIMS/04/13/0484,MANAGEMENT,200,2,2013/2014,18,37,22,2,0,0
7439,MGT 204,HIMS/04/13/0489,MANAGEMENT,200,2,2013/2014,15,38,21.2,2,0,0
7440,MGT 204,HIMS/04/13/0491,MANAGEMENT,200,2,2013/2014,18,52,28,2,0,0
7441,MGT 204,HIMS/04/13/0492,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7442,MGT 204,HIMS/04/13/0494,MANAGEMENT,200,2,2013/2014,15,29,17.6,2,0,0
7443,MGT 204,HIMS/04/13/0495,MANAGEMENT,200,2,2013/2014,18,25,17.2,2,0,0
7444,MGT 204,HIMS/04/13/0497,MANAGEMENT,200,2,2013/2014,16,11,10.8,2,0,0
7445,MGT 204,HIMS/04/13/0499,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7446,MGT 204,HIMS/04/13/0501,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7447,MGT 204,HIMS/04/13/0507,MANAGEMENT,200,2,2013/2014,15,,6,2,0,0
7448,MGT 204,HIMS/04/13/0179,MANAGEMENT,200,2,2013/2014,19,40,23.6,2,0,0
7449,MGT 204,HIMS/04/13/0309,MANAGEMENT,200,2,2013/2014,18,31,19.6,2,0,0
7450,MGT 204,HIMS/04/13/0314,MANAGEMENT,200,2,2013/2014,15,43,23.2,2,0,0
7451,MGT 204,HIMS/04/13/0480,MANAGEMENT,200,2,2013/2014,11,38,19.6,2,0,0
7452,MGT 204,HIMS/04/13/0496,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7453,MGT 204,HIMS/04/13/0021,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7454,MGT 204,HIMS/04/13/0483,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7455,MGT 204,HIMS/04/13/0210,MANAGEMENT,200,2,2013/2014,21,33,21.6,2,0,0
7456,MGT 204,HIMS/04/14/0376,MANAGEMENT,200,2,2013/2014,17,39,22.4,2,0,0
7457,MGT 204,HIMS/04/14/0189,MANAGEMENT,200,2,2013/2014,24,53,30.8,2,0,0
7458,MGT 204,HIMS/04/14/0311,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7459,MGT 204,HIMS/04/14/0179,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7460,MGT 204,HIMS/04/14/0205,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7461,MGT 204,HIMS/04/14/0165,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
7462,MGT 204,HIMS/04/14/0177,MANAGEMENT,200,2,2013/2014,23,50,29.2,2,0,0
7463,MGT 204,HIMS/04/14/0292,MANAGEMENT,200,2,2013/2014,14,6,8,2,0,0
7464,MGT 204,HIMS/04/14/0521,MANAGEMENT,200,2,2013/2014,18,33,20.4,2,0,0
7465,,,,200,,,,,,,,
7466,MGS 202,HIMS/04/13/0007,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7467,MGS 202,HIMS/04/13/0009,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7468,MGS 202,HIMS/04/13/0010,MANAGEMENT,200,2,2013/2014,19,40,,3,0,0
7469,MGS 202,HIMS/04/13/0013,MANAGEMENT,200,2,2013/2014,7,61,,3,0,0
7470,MGS 202,HIMS/04/13/0018,MANAGEMENT,200,2,2013/2014,,,F,3,0,0
7471,MGS 202,HIMS/04/13/0025,MANAGEMENT,200,2,2013/2014,15,47,37.2,3,0,0
7472,MGS 202,HIMS/04/13/0026,MANAGEMENT,200,2,2013/2014,20,45,39,3,0,0
7473,MGS 202,HIMS/04/13/0028,MANAGEMENT,200,2,2013/2014,5,52,34.2,3,0,0
7474,MGS 202,HIMS/04/13/0032,MANAGEMENT,200,2,2013/2014,4,43,28.2,3,0,0
7475,MGS 202,HIMS/04/13/0034,MANAGEMENT,200,2,2013/2014,15,43,34.8,3,0,0
7476,MGS 202,HIMS/04/13/0042,MANAGEMENT,200,2,2013/2014,25,54,47.4,3,0,0
7477,MGS 202,HIMS/04/13/0049,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7478,MGS 202,HIMS/04/13/0050,MANAGEMENT,200,2,2013/2014,13,45,34.8,3,0,0
7479,MGS 202,HIMS/04/13/0057,MANAGEMENT,200,2,2013/2014,22,54,45.6,3,0,0
7480,MGS 202,HIMS/04/13/0061,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7481,MGS 202,HIMS/04/13/0062,MANAGEMENT,200,2,2013/2014,16,46,37.2,3,0,0
7482,MGS 202,HIMS/04/13/0079,MANAGEMENT,200,2,2013/2014,17,56,43.8,3,0,0
7483,MGS 202,HIMS/04/13/0082,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7484,MGS 202,HIMS/04/13/0087,MANAGEMENT,200,2,2013/2014,12,37,29.4,3,0,0
7485,MGS 202,HIMS/04/13/0092,MANAGEMENT,200,2,2013/2014,15,48,37.8,3,0,0
7486,MGS 202,HIMS/04/13/0096,MANAGEMENT,200,2,2013/2014,19,45,38.4,3,0,0
7487,MGS 202,HIMS/04/13/0105,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7488,MGS 202,HIMS/04/13/0106,MANAGEMENT,200,2,2013/2014,,,0,3,0,0
7489,MGS 202,HIMS/04/13/0107,MANAGEMENT,200,2,2013/2014,8,49,34.2,3,0,0
7490,MGS 202,HIMS/04/13/0110,MANAGEMENT,200,2,2013/2014,1,48,29.4,3,0,0
7491,MGS 202,HIMS/04/13/0112,MANAGEMENT,200,2,2013/2014,16,47,37.8,3,0,0
